planet_name,jwst_instrument,jwst_filter,jwst_dispersion,num_obs,eap_months,pid,type,jwst_cycle,eq-temp_errneg,eq-temp_errpos,eq-temp_kelvin,eq-temp_ref,host_name,mass_errneg,mass_errpos,mass_mearth,mass_ref,period_day,period_errneg,period_errpos,period_ref,planet_id,radius_errneg,radius_errpos,radius_rearth,radius_ref,sma_au,sma_errneg,sma_errpos,sma_ref,star-age_errneg,star-age_errpos,star-age_ga,star-age_ref,star-log10-lbol_errneg,star-log10-lbol_errpos,star-log10-lbol_lsol,star-log10-lbol_ref,star-mass_errneg,star-mass_errpos,star-mass_msol,star-mass_ref,star-radius_errneg,star-radius_errpos,star-radius_ref,star-radius_rsol,star-rotvel_errneg,star-rotvel_errpos,star-rotvel_kms,star-rotvel_ref,star-teff_errneg,star-teff_errpos,star-teff_kelvin,star-teff_ref,system-distance_errneg,system-distance_errpos,system-distance_pc,system-distance_ref,system_p-num,system_s-num
TRAPPIST-1 c,NIRSpec / BOTS,CLEAR,PRISM,4,0,2420,Transit,1,-3.3,3.3,339.7,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.056,0.056,1.308,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,2.421937,-0.000018,0.000018,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,c,-0.012,0.014,1.097,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.0158,-0.00013,0.00013,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7.0,1.0
TRAPPIST-1 c,NIRISS / SOSS,-,GR700XD,2,0,2589,Transit,1,-3.3,3.3,339.7,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.056,0.056,1.308,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,2.421937,-0.000018,0.000018,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,c,-0.012,0.014,1.097,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.0158,-0.00013,0.00013,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7.0,1.0
TRAPPIST-1 d,NIRSpec / BOTS,CLEAR,PRISM,2,12,1201,Transit,1,-2.8,2.8,286.2,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.012,0.012,0.388,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,4.049219,-0.000026,0.000026,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,d,-0.01,0.011,0.788,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.02227,-0.00019,0.00019,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7.0,1.0
TRAPPIST-1 e,NIRSpec / BOTS,CLEAR,PRISM,4,12,1331,Transit,1,-2.4,2.4,249.7,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.022,0.022,0.692,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,6.101013,-0.000035,0.000035,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,e,-0.012,0.013,0.92,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.02925,-0.0025,0.0025,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7.0,1.0
TRAPPIST-1 f,NIRISS / SOSS,-,GR700XD,5,12,1201,Transit,1,-2.1,2.1,217.7,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.031,0.031,1.039,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,9.20754,-0.000032,0.000032,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,f,-0.012,0.013,1.045,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.03849,-0.00033,0.00033,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7.0,1.0
TRAPPIST-1 g,NIRSpec / BOTS,CLEAR,PRISM,2,0,2589,Transit,1,-1.9,1.9,197.3,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.038,0.038,1.321,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,12.352446,-0.000054,0.000054,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,g,-0.013,0.015,1.129,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.04683,-0.0004,0.0004,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7.0,1.0
TRAPPIST-1 h,NIRSpec / BOTS,CLEAR,PRISM,3,0,1981,Transit,1,-1.7,1.7,171.7,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.02,0.02,0.326,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,18.772866,-0.000214,0.000214,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,h,-0.014,0.014,0.755,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.06189,-0.00053,0.00053,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7.0,1.0
V1298 Tau b,NIRSpec / BOTS,F290LP,G395H,1,12,2149,Transit,1,-22.0,22.0,677.0,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,V1298 Tau,-60.3874,60.3874,203.41018,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs...6..232S/abstract target=ref>Su&aacuterez Mascare&ntildeo et al. 2022</a>,24.1396,-0.0018,0.0018,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,b,-0.53,0.58,10.27,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,0.1688,-0.0026,0.0026,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,0.023,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,-0.038,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.05,0.05,1.14,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-0.02,0.02,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,1.41,-0.19,0.19,24.77,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-16.0,31.0,4941.0,<a refstr=FINOCIETY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.526.4627F/abstract target=ref>Finociety et al. 2023</a>,-0.696,0.704,108.199,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,3.0
V1298 Tau c,NIRSpec / BOTS,F290LP,G395H,1,12,2149,Transit,1,-31.0,31.0,968.0,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,V1298 Tau,,,76.27882,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs...6..232S/abstract target=ref>Su&aacuterez Mascare&ntildeo et al. 2022</a>,8.24958,-0.00072,0.00072,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,c,-0.32,0.36,5.59,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,0.0825,-0.0013,0.0013,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,0.023,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,-0.038,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.05,0.05,1.14,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-0.02,0.02,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,1.41,-0.19,0.19,24.77,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-16.0,31.0,4941.0,<a refstr=FINOCIETY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.526.4627F/abstract target=ref>Finociety et al. 2023</a>,-0.696,0.704,108.199,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,3.0
WASP-107 b,NIRCam / GTS,F444W,GRISM,1,12,1185,Transit,1,-17.0,17.0,736.0,<a refstr=MO__X10D_NIK_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.469.1622M/abstract target=ref>Mo&#x10Dnik et al. 2017</a>,WASP-107,-1.7,1.7,30.5,<a refstr=PIAULET_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...70P/abstract target=ref>Piaulet et al. 2021</a>,5.7214742,,,<a refstr=PIAULET_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...70P/abstract target=ref>Piaulet et al. 2021</a>,b,-0.224,0.224,10.536,<a refstr=ANDERSON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A.110A/abstract target=ref>Anderson et al. 2017</a>,0.055,-0.001,0.001,<a refstr=ANDERSON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A.110A/abstract target=ref>Anderson et al. 2017</a>,-0.7,0.7,3.4,<a refstr=PIAULET_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...70P/abstract target=ref>Piaulet et al. 2021</a>,-0.002,0.002,-0.811,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.02,0.02,0.68,<a refstr=PIAULET_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...70P/abstract target=ref>Piaulet et al. 2021</a>,-0.02,0.02,<a refstr=MO__X10D_NIK_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.469.1622M/abstract target=ref>Mo&#x10Dnik et al. 2017</a>,0.66,-0.086,0.072,0.507,<a refstr=BOURRIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A..63B/abstract target=ref>Bourrier et al. 2023</a>,-70.0,70.0,4425.0,<a refstr=BOURRIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A..63B/abstract target=ref>Bourrier et al. 2023</a>,-0.2596,0.2617,64.7414,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2.0,1.0
WASP-107 b,NIRCam / GTS,F322W2,GRISM,1,12,1185,Transit,1,-17.0,17.0,736.0,<a refstr=MO__X10D_NIK_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.469.1622M/abstract target=ref>Mo&#x10Dnik et al. 2017</a>,WASP-107,-1.7,1.7,30.5,<a refstr=PIAULET_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...70P/abstract target=ref>Piaulet et al. 2021</a>,5.7214742,,,<a refstr=PIAULET_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...70P/abstract target=ref>Piaulet et al. 2021</a>,b,-0.224,0.224,10.536,<a refstr=ANDERSON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A.110A/abstract target=ref>Anderson et al. 2017</a>,0.055,-0.001,0.001,<a refstr=ANDERSON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A.110A/abstract target=ref>Anderson et al. 2017</a>,-0.7,0.7,3.4,<a refstr=PIAULET_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...70P/abstract target=ref>Piaulet et al. 2021</a>,-0.002,0.002,-0.811,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.02,0.02,0.68,<a refstr=PIAULET_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...70P/abstract target=ref>Piaulet et al. 2021</a>,-0.02,0.02,<a refstr=MO__X10D_NIK_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.469.1622M/abstract target=ref>Mo&#x10Dnik et al. 2017</a>,0.66,-0.086,0.072,0.507,<a refstr=BOURRIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A..63B/abstract target=ref>Bourrier et al. 2023</a>,-70.0,70.0,4425.0,<a refstr=BOURRIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A..63B/abstract target=ref>Bourrier et al. 2023</a>,-0.2596,0.2617,64.7414,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2.0,1.0
